OBJECTID,org_id,agency,route_id,route_type,route_name,shape_id,n_trips,base64_url,Shape_Length
71,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T3,3, ,9ba04530-4dc6-4874-af37-4c582a6defdb:T,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.093118625050565
72,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T3,3, ,effa143c-892e-4c6b-84e3-c3fa970d4c8f,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.101812083385143
73,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T4,3, ,089419a8-1d25-4697-bea0-fe71bee2bcb5,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.14584155081752
74,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T4,3, ,089419a8-1d25-4697-bea0-fe71bee2bcb5:T,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.132751361711066
75,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T4,3, ,09d6ea2c-33ce-433a-8982-01fda3c224b1,2,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.145854846469223
76,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T4,3, ,09d6ea2c-33ce-433a-8982-01fda3c224b1:T,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.132771735239842
77,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T4,3, ,28a03d9a-0823-4ea0-9e82-c3d95d848c4f,2,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.145844049021563
78,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T4,3, ,28a03d9a-0823-4ea0-9e82-c3d95d848c4f:T,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.13275499460416
79,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T4,3, ,294554a1-c943-4146-8d9f-45c0d55a5b26,3,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.145848804495407
80,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T4,3, ,294554a1-c943-4146-8d9f-45c0d55a5b26:T,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.13276945785271
81,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T4,3, ,b424c86a-88f0-4e5d-8c07-1b44172e5a18,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.145876213549354
82,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T4,3, ,b424c86a-88f0-4e5d-8c07-1b44172e5a18:T,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.13278708549556
83,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T4,3, ,c308a57f-cf0e-4d69-8380-fce706beca15,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.145855424525063
84,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T4,3, ,c308a57f-cf0e-4d69-8380-fce706beca15:T,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.132767560872401
85,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T4,3, ,fb7313b6-f7c8-486f-b966-b3298cb99de0,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.145823761054171
86,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T4,3, ,fb7313b6-f7c8-486f-b966-b3298cb99de0:T,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.132750666234257
87,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T5,3, ,07f0e530-9198-437e-b234-51e811ee0762,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.134228917031202
88,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T5,3, ,07f0e530-9198-437e-b234-51e811ee0762:T,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.128792650798818
89,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T5,3, ,2b164751-bc52-44d8-8b42-2ddfe6c229a1,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.134369724858678
90,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T5,3, ,2b164751-bc52-44d8-8b42-2ddfe6c229a1:T,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.128933458626293
91,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T5,3, ,37659db2-2efa-45db-92a4-c30d48f82b4b,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.134228874648525
92,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T5,3, ,37659db2-2efa-45db-92a4-c30d48f82b4b:T,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.12879260841614
93,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T5,3, ,b008fa47-7d9b-4f90-814a-e80ec947b9aa,2,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.134228244610319
94,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T5,3, ,b008fa47-7d9b-4f90-814a-e80ec947b9aa:T,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.128791978377935
95,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T5,3, ,c3c56393-c089-4dac-b1a9-42f55d9f5920,2,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.134229395026665
96,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T5,3, ,c3c56393-c089-4dac-b1a9-42f55d9f5920:T,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.128793128794281
97,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T5,3, ,cb3e4409-b39d-48d3-ac18-4683e1ba240c,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.134228727110459
98,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T5,3, ,cb3e4409-b39d-48d3-ac18-4683e1ba240c:T,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.128792460878075
99,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T5,3, ,ef024b0f-2a83-476b-b245-b45e7ca30b0c,3,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.107321331789995
100,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T5,3, ,ef024b0f-2a83-476b-b245-b45e7ca30b0c:T,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.101885065557611
101,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T6,3, ,15162fc1-b654-47d7-afcd-924df876eb3c,2,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.169146983180805
102,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T6,3, ,15162fc1-b654-47d7-afcd-924df876eb3c:T,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.144770591349596
103,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T6,3, ,35949709-51cc-4c0d-b739-7694e67e1bf7:T,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.144769188840936
104,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T6,3, ,5cb97be7-10e4-4819-bcf6-45746a2c06db,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.169107949080684
105,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T6,3, ,5cb97be7-10e4-4819-bcf6-45746a2c06db:T,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.144746665808047
106,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T6,3, ,7ff1971c-663f-4944-a18c-8b0fec0096a9,3,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.169118249527615
107,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T6,3, ,7ff1971c-663f-4944-a18c-8b0fec0096a9:T,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.144758068219929
108,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T6,3, ,8e8aec2d-2faf-460a-b188-b8e3dc3592a1,3,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.169117362813209
109,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T6,3, ,8e8aec2d-2faf-460a-b188-b8e3dc3592a1:T,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.144752478724641
110,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T6,3, ,a1b701c2-ead2-4b28-ad69-cd58d8e3340d,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.169095423805688
111,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T6,3, ,a1b701c2-ead2-4b28-ad69-cd58d8e3340d:T,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.144758068219929
112,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T6,3, ,ad056bea-c829-436b-9798-ee53fa9b9d46,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.169097813876586
113,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,T6,3, ,ad056bea-c829-436b-9798-ee53fa9b9d46:T,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.144752478724641
114,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,TRRoute,3, ,fcb5565b-03e7-47c7-9886-ad3866268aa0,5,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.600055375989086
115,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,c6726149-9979-4ebb-85f6-0be90402266c,3,10 Southbound,1c8de620-3ce4-465d-82e8-6de4f0ddb515,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.519407451517673
116,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,c6726149-9979-4ebb-85f6-0be90402266c,3,10 Southbound,229c954e-d8b5-4fda-a811-4428580bddd3,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.462174216191524
117,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,c6726149-9979-4ebb-85f6-0be90402266c,3,10 Southbound,2ece936d-2c54-4c34-b993-82b46a6c648a,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.363527851981106
118,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,c6726149-9979-4ebb-85f6-0be90402266c,3,10 Southbound,63d610a6-acf8-4c05-bf77-0afe0d238350,7,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.389774664176692
119,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,c6726149-9979-4ebb-85f6-0be90402266c,3,10 Southbound,b790a491-776e-4cf2-b2ed-5324b27d154d,2,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.441420257208939
120,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,c6726149-9979-4ebb-85f6-0be90402266c,3,10 Southbound,f6dd8848-20b5-4c60-8679-c97102d059fd,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.384267487891469
121,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,cfbe6e0f-a469-4692-9e51-b71b65ee9361,3,80,1126024f-ca6f-4b76-88af-8e30ff44a4bc,2,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.415923384948764
122,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,e430d571-76bd-45d4-8b01-76e3ef7c3ae1,3,20 Southbound,158ee6e3-28eb-420a-888f-3bd259ac325a,7,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.57274867614344
123,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,e430d571-76bd-45d4-8b01-76e3ef7c3ae1,3,20 Southbound,6e26f568-aa80-425d-96c0-67deae501200,2,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.737467119979889
124,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,e430d571-76bd-45d4-8b01-76e3ef7c3ae1,3,20 Southbound,cda18a82-e8d5-4736-8218-10e3325c1dae,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.440854232063275
125,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,eb645870-8a67-485a-b234-bae6d925be60,3,90,072ce0cc-d2c6-4358-8e91-87408bb21680,2,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.161893108866638
126,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,eb645870-8a67-485a-b234-bae6d925be60,3,90,3a83b442-5d81-487a-89ec-ef0861b9ba56,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.523444247276965
127,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,eb645870-8a67-485a-b234-bae6d925be60,3,90,3c10fc4d-8c73-4d8a-91d1-be667431f03a,2,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.392298782881408
128,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,eb645870-8a67-485a-b234-bae6d925be60,3,90,50f54333-b8c1-4001-b80d-6687db07eb35,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.392483266092005
129,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,eb645870-8a67-485a-b234-bae6d925be60,3,90,61df1d3f-e3ad-45aa-93b7-d9f0a1419903,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.17186313375701
130,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,eb645870-8a67-485a-b234-bae6d925be60,3,90,6f47955f-7c9d-4f2d-94bb-e08f9b2181b2,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.176406055649691
131,rec4YWVqVwJ9XqDbq,Tulare County Regional Transit Agency,eb645870-8a67-485a-b234-bae6d925be60,3,90,de5e25e4-df97-4882-9dff-42695cb51fd9,1,aHR0cHM6Ly90Y3J0YS50cmlwc2hvdC5jb20vdjEvZ3Rmcy56aXA_cmVnaW9uSWQ9Q0E1NThEREMtRDdGMi00QjQ4LTlDQUMtREVFQTExMzRGODIw,0.524298397459814
132,recNOb7pqBRlQVG5e,Marin County Transit District,17,3,Downtown San Rafael - Sausalito,2,17,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1NQQ==,0.227387923663284
133,recNOb7pqBRlQVG5e,Marin County Transit District,17,3,Downtown San Rafael - Sausalito,3,2,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1NQQ==,0.238310129975233
134,recNOb7pqBRlQVG5e,Marin County Transit District,17,3,Downtown San Rafael - Sausalito,4,4,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1NQQ==,0.259328318808544
135,recNOb7pqBRlQVG5e,Marin County Transit District,17,3,Downtown San Rafael - Sausalito,5,3,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1NQQ==,0.246316252367866
136,recNOb7pqBRlQVG5e,Marin County Transit District,17,3,Downtown San Rafael - Sausalito,7,24,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1NQQ==,0.208434419101491
137,recNOb7pqBRlQVG5e,Marin County Transit District,17,3,Downtown San Rafael - Sausalito,8,2,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1NQQ==,0.234366852180451
138,recNOb7pqBRlQVG5e,Marin County Transit District,219,3,Tiburon - Strawberry,10,18,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1NQQ==,0.098488309879837
139,recNOb7pqBRlQVG5e,Marin County Transit District,219,3,Tiburon - Strawberry,12,18,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1NQQ==,0.0760046105706336
140,recNOb7pqBRlQVG5e,Marin County Transit District,22,3,Downtown San Rafael - Marin City,14,15,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1NQQ==,0.198163715035152
141,recNOb7pqBRlQVG5e,Marin County Transit District,22,3,Downtown San Rafael - Marin City,15,12,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1NQQ==,0.0692051454526015
142,recNOb7pqBRlQVG5e,Marin County Transit District,22,3,Downtown San Rafael - Marin City,17,15,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1NQQ==,0.203355847979224
143,recNOb7pqBRlQVG5e,Marin County Transit District,22,3,Downtown San Rafael - Marin City,18,12,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1NQQ==,0.0703418229440974
144,recNOb7pqBRlQVG5e,Marin County Transit District,228,3,Downtown San Rafael - Fairfax Manor,20,13,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1NQQ==,0.19177959484851
145,recNOb7pqBRlQVG5e,Marin County Transit District,228,3,Downtown San Rafael - Fairfax Manor,22,14,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1NQQ==,0.193650654361233
146,recNOb7pqBRlQVG5e,Marin County Transit District,23,3,Canal - Fairfax Manor,24,22,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1NQQ==,0.156762564145908
