OBJECTID,route_id,direction_id,time_period,speed_mph,district_name,org_id,agency,base64_url,route_name,Shape_Length
6950,4137,0,all_day,32.32704263,07 - Los Angeles,recojKzQsBzE1hjVu,City of Moorpark,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,81,0.845904468232917
6951,4137,0,all_day,32.32704263,07 - Los Angeles,recPJULRJk1Yn824N,City of Thousand Oaks,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,81,0.845904468232917
6952,4137,0,all_day,32.32704263,07 - Los Angeles,recD4Vzt0EDC3VY7I,City of Camarillo,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,81,0.845904468232917
6953,4128,1,offpeak,19.21056736,07 - Los Angeles,reckQmUdXUzHFmlVf,City of Ojai,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.44870978509824
6954,4128,1,offpeak,19.21056736,07 - Los Angeles,rec7EN71rsZxDFxZd,Ventura County Transportation Commission,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.44870978509824
6955,4128,1,offpeak,19.21056736,07 - Los Angeles,recS7GnKTcQVX20HE,Gold Coast Transit District,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.44870978509824
6956,4128,1,offpeak,19.21056736,07 - Los Angeles,rec1ErIn9gG1Isk5W,City of Simi Valley,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.44870978509824
6957,4128,1,offpeak,19.21056736,07 - Los Angeles,recojKzQsBzE1hjVu,City of Moorpark,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.44870978509824
6958,4128,1,offpeak,19.21056736,07 - Los Angeles,recPJULRJk1Yn824N,City of Thousand Oaks,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.44870978509824
6959,4128,1,offpeak,19.21056736,07 - Los Angeles,recD4Vzt0EDC3VY7I,City of Camarillo,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.44870978509824
6960,4128,1,peak,17.52843429,07 - Los Angeles,reckQmUdXUzHFmlVf,City of Ojai,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.44870978509824
6961,4128,1,peak,17.52843429,07 - Los Angeles,rec7EN71rsZxDFxZd,Ventura County Transportation Commission,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.44870978509824
6962,4128,1,peak,17.52843429,07 - Los Angeles,recS7GnKTcQVX20HE,Gold Coast Transit District,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.44870978509824
6963,4128,1,peak,17.52843429,07 - Los Angeles,rec1ErIn9gG1Isk5W,City of Simi Valley,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.44870978509824
6964,4128,1,peak,17.52843429,07 - Los Angeles,recojKzQsBzE1hjVu,City of Moorpark,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.44870978509824
6965,4128,1,peak,17.52843429,07 - Los Angeles,recPJULRJk1Yn824N,City of Thousand Oaks,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.44870978509824
6966,4128,1,peak,17.52843429,07 - Los Angeles,recD4Vzt0EDC3VY7I,City of Camarillo,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.44870978509824
6967,4128,1,all_day,18.05542957,07 - Los Angeles,reckQmUdXUzHFmlVf,City of Ojai,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.44870978509824
6968,4128,1,all_day,18.05542957,07 - Los Angeles,rec7EN71rsZxDFxZd,Ventura County Transportation Commission,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.44870978509824
6969,4128,1,all_day,18.05542957,07 - Los Angeles,recS7GnKTcQVX20HE,Gold Coast Transit District,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.44870978509824
6970,4128,1,all_day,18.05542957,07 - Los Angeles,rec1ErIn9gG1Isk5W,City of Simi Valley,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.44870978509824
6971,4128,1,all_day,18.05542957,07 - Los Angeles,recojKzQsBzE1hjVu,City of Moorpark,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.44870978509824
6972,4128,1,all_day,18.05542957,07 - Los Angeles,recPJULRJk1Yn824N,City of Thousand Oaks,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.44870978509824
6973,4128,1,all_day,18.05542957,07 - Los Angeles,recD4Vzt0EDC3VY7I,City of Camarillo,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.44870978509824
6974,4128,0,offpeak,21.75600896,07 - Los Angeles,reckQmUdXUzHFmlVf,City of Ojai,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.430039333341258
6975,4128,0,offpeak,21.75600896,07 - Los Angeles,rec7EN71rsZxDFxZd,Ventura County Transportation Commission,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.430039333341258
6976,4128,0,offpeak,21.75600896,07 - Los Angeles,recS7GnKTcQVX20HE,Gold Coast Transit District,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.430039333341258
6977,4128,0,offpeak,21.75600896,07 - Los Angeles,rec1ErIn9gG1Isk5W,City of Simi Valley,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.430039333341258
6978,4128,0,offpeak,21.75600896,07 - Los Angeles,recojKzQsBzE1hjVu,City of Moorpark,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.430039333341258
6979,4128,0,offpeak,21.75600896,07 - Los Angeles,recPJULRJk1Yn824N,City of Thousand Oaks,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.430039333341258
6980,4128,0,offpeak,21.75600896,07 - Los Angeles,recD4Vzt0EDC3VY7I,City of Camarillo,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.430039333341258
6981,4128,0,peak,23.60835697,07 - Los Angeles,reckQmUdXUzHFmlVf,City of Ojai,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.430039333341258
6982,4128,0,peak,23.60835697,07 - Los Angeles,rec7EN71rsZxDFxZd,Ventura County Transportation Commission,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.430039333341258
6983,4128,0,peak,23.60835697,07 - Los Angeles,recS7GnKTcQVX20HE,Gold Coast Transit District,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.430039333341258
6984,4128,0,peak,23.60835697,07 - Los Angeles,rec1ErIn9gG1Isk5W,City of Simi Valley,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.430039333341258
6985,4128,0,peak,23.60835697,07 - Los Angeles,recojKzQsBzE1hjVu,City of Moorpark,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.430039333341258
6986,4128,0,peak,23.60835697,07 - Los Angeles,recPJULRJk1Yn824N,City of Thousand Oaks,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.430039333341258
6987,4128,0,peak,23.60835697,07 - Los Angeles,recD4Vzt0EDC3VY7I,City of Camarillo,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.430039333341258
6988,4128,0,all_day,22.34029356,07 - Los Angeles,reckQmUdXUzHFmlVf,City of Ojai,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.430039333341258
6989,4128,0,all_day,22.34029356,07 - Los Angeles,rec7EN71rsZxDFxZd,Ventura County Transportation Commission,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.430039333341258
6990,4128,0,all_day,22.34029356,07 - Los Angeles,recS7GnKTcQVX20HE,Gold Coast Transit District,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.430039333341258
6991,4128,0,all_day,22.34029356,07 - Los Angeles,rec1ErIn9gG1Isk5W,City of Simi Valley,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.430039333341258
6992,4128,0,all_day,22.34029356,07 - Los Angeles,recojKzQsBzE1hjVu,City of Moorpark,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.430039333341258
6993,4128,0,all_day,22.34029356,07 - Los Angeles,recPJULRJk1Yn824N,City of Thousand Oaks,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.430039333341258
6994,4128,0,all_day,22.34029356,07 - Los Angeles,recD4Vzt0EDC3VY7I,City of Camarillo,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,62,0.430039333341258
6995,4720,1,offpeak,17.54713273,07 - Los Angeles,reckQmUdXUzHFmlVf,City of Ojai,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.127841539534951
6996,4720,1,offpeak,17.54713273,07 - Los Angeles,rec7EN71rsZxDFxZd,Ventura County Transportation Commission,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.127841539534951
6997,4720,1,offpeak,17.54713273,07 - Los Angeles,recS7GnKTcQVX20HE,Gold Coast Transit District,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.127841539534951
6998,4720,1,offpeak,17.54713273,07 - Los Angeles,rec1ErIn9gG1Isk5W,City of Simi Valley,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.127841539534951
6999,4720,1,offpeak,17.54713273,07 - Los Angeles,recojKzQsBzE1hjVu,City of Moorpark,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.127841539534951
7000,4720,1,offpeak,17.54713273,07 - Los Angeles,recPJULRJk1Yn824N,City of Thousand Oaks,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.127841539534951
7001,4720,1,offpeak,17.54713273,07 - Los Angeles,recD4Vzt0EDC3VY7I,City of Camarillo,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.127841539534951
7002,4720,1,peak,14.24337069,07 - Los Angeles,reckQmUdXUzHFmlVf,City of Ojai,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.127841539534951
7003,4720,1,peak,14.24337069,07 - Los Angeles,rec7EN71rsZxDFxZd,Ventura County Transportation Commission,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.127841539534951
7004,4720,1,peak,14.24337069,07 - Los Angeles,recS7GnKTcQVX20HE,Gold Coast Transit District,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.127841539534951
7005,4720,1,peak,14.24337069,07 - Los Angeles,rec1ErIn9gG1Isk5W,City of Simi Valley,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.127841539534951
7006,4720,1,peak,14.24337069,07 - Los Angeles,recojKzQsBzE1hjVu,City of Moorpark,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.127841539534951
7007,4720,1,peak,14.24337069,07 - Los Angeles,recPJULRJk1Yn824N,City of Thousand Oaks,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.127841539534951
7008,4720,1,peak,14.24337069,07 - Los Angeles,recD4Vzt0EDC3VY7I,City of Camarillo,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.127841539534951
7009,4720,1,all_day,15.55843973,07 - Los Angeles,reckQmUdXUzHFmlVf,City of Ojai,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.127841539534951
7010,4720,1,all_day,15.55843973,07 - Los Angeles,rec7EN71rsZxDFxZd,Ventura County Transportation Commission,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.127841539534951
7011,4720,1,all_day,15.55843973,07 - Los Angeles,recS7GnKTcQVX20HE,Gold Coast Transit District,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.127841539534951
7012,4720,1,all_day,15.55843973,07 - Los Angeles,rec1ErIn9gG1Isk5W,City of Simi Valley,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.127841539534951
7013,4720,1,all_day,15.55843973,07 - Los Angeles,recojKzQsBzE1hjVu,City of Moorpark,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.127841539534951
7014,4720,1,all_day,15.55843973,07 - Los Angeles,recPJULRJk1Yn824N,City of Thousand Oaks,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.127841539534951
7015,4720,1,all_day,15.55843973,07 - Los Angeles,recD4Vzt0EDC3VY7I,City of Camarillo,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.127841539534951
7016,4720,0,offpeak,10.18761667,07 - Los Angeles,reckQmUdXUzHFmlVf,City of Ojai,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.102759515066844
7017,4720,0,offpeak,10.18761667,07 - Los Angeles,rec7EN71rsZxDFxZd,Ventura County Transportation Commission,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.102759515066844
7018,4720,0,offpeak,10.18761667,07 - Los Angeles,recS7GnKTcQVX20HE,Gold Coast Transit District,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.102759515066844
7019,4720,0,offpeak,10.18761667,07 - Los Angeles,rec1ErIn9gG1Isk5W,City of Simi Valley,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.102759515066844
7020,4720,0,offpeak,10.18761667,07 - Los Angeles,recojKzQsBzE1hjVu,City of Moorpark,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.102759515066844
7021,4720,0,offpeak,10.18761667,07 - Los Angeles,recPJULRJk1Yn824N,City of Thousand Oaks,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.102759515066844
7022,4720,0,offpeak,10.18761667,07 - Los Angeles,recD4Vzt0EDC3VY7I,City of Camarillo,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.102759515066844
7023,4720,0,peak,18.42120757,07 - Los Angeles,reckQmUdXUzHFmlVf,City of Ojai,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.102759515066844
7024,4720,0,peak,18.42120757,07 - Los Angeles,rec7EN71rsZxDFxZd,Ventura County Transportation Commission,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.102759515066844
7025,4720,0,peak,18.42120757,07 - Los Angeles,recS7GnKTcQVX20HE,Gold Coast Transit District,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.102759515066844
7026,4720,0,peak,18.42120757,07 - Los Angeles,rec1ErIn9gG1Isk5W,City of Simi Valley,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.102759515066844
7027,4720,0,peak,18.42120757,07 - Los Angeles,recojKzQsBzE1hjVu,City of Moorpark,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.102759515066844
7028,4720,0,peak,18.42120757,07 - Los Angeles,recPJULRJk1Yn824N,City of Thousand Oaks,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.102759515066844
7029,4720,0,peak,18.42120757,07 - Los Angeles,recD4Vzt0EDC3VY7I,City of Camarillo,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.102759515066844
7030,4720,0,all_day,13.73533555,07 - Los Angeles,reckQmUdXUzHFmlVf,City of Ojai,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.102759515066844
7031,4720,0,all_day,13.73533555,07 - Los Angeles,rec7EN71rsZxDFxZd,Ventura County Transportation Commission,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.102759515066844
7032,4720,0,all_day,13.73533555,07 - Los Angeles,recS7GnKTcQVX20HE,Gold Coast Transit District,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.102759515066844
7033,4720,0,all_day,13.73533555,07 - Los Angeles,rec1ErIn9gG1Isk5W,City of Simi Valley,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.102759515066844
7034,4720,0,all_day,13.73533555,07 - Los Angeles,recojKzQsBzE1hjVu,City of Moorpark,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.102759515066844
7035,4720,0,all_day,13.73533555,07 - Los Angeles,recPJULRJk1Yn824N,City of Thousand Oaks,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.102759515066844
7036,4720,0,all_day,13.73533555,07 - Los Angeles,recD4Vzt0EDC3VY7I,City of Camarillo,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,30,0.102759515066844
7037,3580,1,offpeak,20.90676363,07 - Los Angeles,reckQmUdXUzHFmlVf,City of Ojai,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.114524536766363
7038,3580,1,offpeak,20.90676363,07 - Los Angeles,rec7EN71rsZxDFxZd,Ventura County Transportation Commission,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.114524536766363
7039,3580,1,offpeak,20.90676363,07 - Los Angeles,recS7GnKTcQVX20HE,Gold Coast Transit District,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.114524536766363
7040,3580,1,offpeak,20.90676363,07 - Los Angeles,rec1ErIn9gG1Isk5W,City of Simi Valley,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.114524536766363
7041,3580,1,offpeak,20.90676363,07 - Los Angeles,recojKzQsBzE1hjVu,City of Moorpark,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.114524536766363
7042,3580,1,offpeak,20.90676363,07 - Los Angeles,recPJULRJk1Yn824N,City of Thousand Oaks,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.114524536766363
7043,3580,1,offpeak,20.90676363,07 - Los Angeles,recD4Vzt0EDC3VY7I,City of Camarillo,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.114524536766363
7044,3580,1,peak,9.1341577,07 - Los Angeles,reckQmUdXUzHFmlVf,City of Ojai,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.114524536766363
7045,3580,1,peak,9.1341577,07 - Los Angeles,rec7EN71rsZxDFxZd,Ventura County Transportation Commission,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.114524536766363
7046,3580,1,peak,9.1341577,07 - Los Angeles,recS7GnKTcQVX20HE,Gold Coast Transit District,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.114524536766363
7047,3580,1,peak,9.1341577,07 - Los Angeles,rec1ErIn9gG1Isk5W,City of Simi Valley,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.114524536766363
7048,3580,1,peak,9.1341577,07 - Los Angeles,recojKzQsBzE1hjVu,City of Moorpark,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.114524536766363
7049,3580,1,peak,9.1341577,07 - Los Angeles,recPJULRJk1Yn824N,City of Thousand Oaks,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.114524536766363
7050,3580,1,peak,9.1341577,07 - Los Angeles,recD4Vzt0EDC3VY7I,City of Camarillo,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.114524536766363
7051,3580,1,all_day,14.90585343,07 - Los Angeles,reckQmUdXUzHFmlVf,City of Ojai,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.114524536766363
7052,3580,1,all_day,14.90585343,07 - Los Angeles,rec7EN71rsZxDFxZd,Ventura County Transportation Commission,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.114524536766363
7053,3580,1,all_day,14.90585343,07 - Los Angeles,recS7GnKTcQVX20HE,Gold Coast Transit District,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.114524536766363
7054,3580,1,all_day,14.90585343,07 - Los Angeles,rec1ErIn9gG1Isk5W,City of Simi Valley,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.114524536766363
7055,3580,1,all_day,14.90585343,07 - Los Angeles,recojKzQsBzE1hjVu,City of Moorpark,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.114524536766363
7056,3580,1,all_day,14.90585343,07 - Los Angeles,recPJULRJk1Yn824N,City of Thousand Oaks,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.114524536766363
7057,3580,1,all_day,14.90585343,07 - Los Angeles,recD4Vzt0EDC3VY7I,City of Camarillo,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.114524536766363
7058,3580,0,offpeak,15.76987336,07 - Los Angeles,reckQmUdXUzHFmlVf,City of Ojai,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.173102346430449
7059,3580,0,offpeak,15.76987336,07 - Los Angeles,rec7EN71rsZxDFxZd,Ventura County Transportation Commission,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.173102346430449
7060,3580,0,offpeak,15.76987336,07 - Los Angeles,recS7GnKTcQVX20HE,Gold Coast Transit District,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.173102346430449
7061,3580,0,offpeak,15.76987336,07 - Los Angeles,rec1ErIn9gG1Isk5W,City of Simi Valley,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.173102346430449
7062,3580,0,offpeak,15.76987336,07 - Los Angeles,recojKzQsBzE1hjVu,City of Moorpark,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.173102346430449
7063,3580,0,offpeak,15.76987336,07 - Los Angeles,recPJULRJk1Yn824N,City of Thousand Oaks,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.173102346430449
7064,3580,0,offpeak,15.76987336,07 - Los Angeles,recD4Vzt0EDC3VY7I,City of Camarillo,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.173102346430449
7065,3580,0,peak,18.34121286,07 - Los Angeles,reckQmUdXUzHFmlVf,City of Ojai,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.173102346430449
7066,3580,0,peak,18.34121286,07 - Los Angeles,rec7EN71rsZxDFxZd,Ventura County Transportation Commission,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.173102346430449
7067,3580,0,peak,18.34121286,07 - Los Angeles,recS7GnKTcQVX20HE,Gold Coast Transit District,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.173102346430449
7068,3580,0,peak,18.34121286,07 - Los Angeles,rec1ErIn9gG1Isk5W,City of Simi Valley,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.173102346430449
7069,3580,0,peak,18.34121286,07 - Los Angeles,recojKzQsBzE1hjVu,City of Moorpark,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.173102346430449
7070,3580,0,peak,18.34121286,07 - Los Angeles,recPJULRJk1Yn824N,City of Thousand Oaks,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.173102346430449
7071,3580,0,peak,18.34121286,07 - Los Angeles,recD4Vzt0EDC3VY7I,City of Camarillo,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.173102346430449
7072,3580,0,all_day,16.55995807,07 - Los Angeles,reckQmUdXUzHFmlVf,City of Ojai,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.173102346430449
7073,3580,0,all_day,16.55995807,07 - Los Angeles,rec7EN71rsZxDFxZd,Ventura County Transportation Commission,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.173102346430449
7074,3580,0,all_day,16.55995807,07 - Los Angeles,recS7GnKTcQVX20HE,Gold Coast Transit District,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.173102346430449
7075,3580,0,all_day,16.55995807,07 - Los Angeles,rec1ErIn9gG1Isk5W,City of Simi Valley,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.173102346430449
7076,3580,0,all_day,16.55995807,07 - Los Angeles,recojKzQsBzE1hjVu,City of Moorpark,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.173102346430449
7077,3580,0,all_day,16.55995807,07 - Los Angeles,recPJULRJk1Yn824N,City of Thousand Oaks,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.173102346430449
7078,3580,0,all_day,16.55995807,07 - Los Angeles,recD4Vzt0EDC3VY7I,City of Camarillo,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,Fixed Route Service,0.173102346430449
7079,3402,1,offpeak,13.85133191,07 - Los Angeles,reckQmUdXUzHFmlVf,City of Ojai,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,PACIFIC VIEW MALL via TELEPHONE RD,0.134544060223501
7080,3402,1,offpeak,13.85133191,07 - Los Angeles,rec7EN71rsZxDFxZd,Ventura County Transportation Commission,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,PACIFIC VIEW MALL via TELEPHONE RD,0.134544060223501
7081,3402,1,offpeak,13.85133191,07 - Los Angeles,recS7GnKTcQVX20HE,Gold Coast Transit District,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,PACIFIC VIEW MALL via TELEPHONE RD,0.134544060223501
7082,3402,1,offpeak,13.85133191,07 - Los Angeles,rec1ErIn9gG1Isk5W,City of Simi Valley,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,PACIFIC VIEW MALL via TELEPHONE RD,0.134544060223501
7083,3402,1,offpeak,13.85133191,07 - Los Angeles,recojKzQsBzE1hjVu,City of Moorpark,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,PACIFIC VIEW MALL via TELEPHONE RD,0.134544060223501
7084,3402,1,offpeak,13.85133191,07 - Los Angeles,recPJULRJk1Yn824N,City of Thousand Oaks,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,PACIFIC VIEW MALL via TELEPHONE RD,0.134544060223501
7085,3402,1,offpeak,13.85133191,07 - Los Angeles,recD4Vzt0EDC3VY7I,City of Camarillo,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,PACIFIC VIEW MALL via TELEPHONE RD,0.134544060223501
7086,3402,1,peak,15.91960458,07 - Los Angeles,reckQmUdXUzHFmlVf,City of Ojai,aHR0cHM6Ly9nb3ZjYnVzLmNvbS9ndGZz,PACIFIC VIEW MALL via TELEPHONE RD,0.134544060223501
